epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580933181198,2020-02-05T15.06.21.198,11.318,1.036,-0.125,-0.048
1580933181278,2020-02-05T15.06.21.278,11.398,1.037,-0.125,-0.048
1580933181358,2020-02-05T15.06.21.358,11.478,1.036,-0.125,-0.049
1580933181438,2020-02-05T15.06.21.438,11.558,1.036,-0.126,-0.049
1580933181517,2020-02-05T15.06.21.517,11.637,1.036,-0.126,-0.050
1580933181598,2020-02-05T15.06.21.598,11.718,1.036,-0.125,-0.049
1580933181677,2020-02-05T15.06.21.677,11.797,1.035,-0.126,-0.050
1580933181756,2020-02-05T15.06.21.756,11.876,1.036,-0.125,-0.049
1580933181837,2020-02-05T15.06.21.837,11.957,1.036,-0.125,-0.049
1580933181916,2020-02-05T15.06.21.916,12.036,1.037,-0.125,-0.049
1580933181996,2020-02-05T15.06.21.996,12.116,1.035,-0.125,-0.050
1580933182075,2020-02-05T15.06.22.075,12.195,1.036,-0.123,-0.049
1580933182154,2020-02-05T15.06.22.154,12.274,1.036,-0.125,-0.049
1580933182235,2020-02-05T15.06.22.235,12.355,1.035,-0.129,-0.050
1580933182314,2020-02-05T15.06.22.314,12.434,1.036,-0.131,-0.051
1580933182395,2020-02-05T15.06.22.395,12.515,1.036,-0.130,-0.050
1580933182474,2020-02-05T15.06.22.474,12.594,1.036,-0.132,-0.047
1580933182553,2020-02-05T15.06.22.553,12.673,1.035,-0.136,-0.048
1580933182633,2020-02-05T15.06.22.633,12.753,1.039,-0.135,-0.050
1580933182713,2020-02-05T15.06.22.713,12.833,1.050,-0.140,-0.048
1580933182793,2020-02-05T15.06.22.793,12.913,1.032,-0.147,-0.050
1580933182872,2020-02-05T15.06.22.872,12.992,1.051,-0.143,-0.045
1580933182953,2020-02-05T15.06.22.953,13.073,1.106,-0.166,-0.045
1580933183032,2020-02-05T15.06.23.032,13.152,1.199,-0.177,-0.045
1580933183111,2020-02-05T15.06.23.111,13.231,1.260,-0.189,-0.041
1580933183192,2020-02-05T15.06.23.192,13.312,1.250,-0.223,-0.032
1580933183271,2020-02-05T15.06.23.271,13.391,1.227,-0.256,-0.024
1580933183351,2020-02-05T15.06.23.351,13.471,1.156,-0.276,-0.024
1580933183430,2020-02-05T15.06.23.430,13.550,1.042,-0.256,-0.024
1580933183509,2020-02-05T15.06.23.509,13.629,0.910,-0.227,-0.032
1580933183590,2020-02-05T15.06.23.590,13.710,0.868,-0.193,-0.031
1580933183669,2020-02-05T15.06.23.669,13.789,0.883,-0.169,-0.031
1580933183750,2020-02-05T15.06.23.750,13.870,0.874,-0.154,-0.033
1580933183829,2020-02-05T15.06.23.829,13.949,0.887,-0.152,-0.044
1580933183908,2020-02-05T15.06.23.908,14.028,0.916,-0.151,-0.051
1580933183988,2020-02-05T15.06.23.988,14.108,0.884,-0.214,-0.048
1580933184067,2020-02-05T15.06.24.067,14.187,0.896,-0.235,-0.044
1580933184148,2020-02-05T15.06.24.148,14.268,1.028,-0.168,-0.039
1580933184227,2020-02-05T15.06.24.227,14.347,1.079,-0.167,-0.042
1580933184308,2020-02-05T15.06.24.308,14.428,0.995,-0.253,-0.054
1580933184387,2020-02-05T15.06.24.387,14.507,0.940,-0.322,-0.070
1580933184466,2020-02-05T15.06.24.466,14.586,0.979,-0.318,-0.072
1580933184547,2020-02-05T15.06.24.547,14.667,1.018,-0.324,-0.059
1580933184626,2020-02-05T15.06.24.626,14.746,0.975,-0.332,-0.042
1580933184706,2020-02-05T15.06.24.706,14.826,0.930,-0.333,-0.041
1580933184785,2020-02-05T15.06.24.785,14.905,0.934,-0.303,-0.048
1580933184864,2020-02-05T15.06.24.864,14.984,0.875,-0.271,-0.042
1580933184945,2020-02-05T15.06.24.945,15.065,0.893,-0.250,-0.034
1580933185024,2020-02-05T15.06.25.024,15.144,0.971,-0.216,-0.025
1580933185105,2020-02-05T15.06.25.105,15.225,0.973,-0.171,-0.027
1580933185184,2020-02-05T15.06.25.184,15.304,0.920,-0.146,-0.034
1580933185263,2020-02-05T15.06.25.263,15.383,0.968,-0.138,-0.035
1580933185343,2020-02-05T15.06.25.343,15.463,1.069,-0.146,-0.033
1580933185422,2020-02-05T15.06.25.422,15.542,1.080,-0.165,-0.028
1580933185503,2020-02-05T15.06.25.503,15.623,1.064,-0.182,-0.030
1580933185582,2020-02-05T15.06.25.582,15.702,1.075,-0.211,-0.031
1580933185661,2020-02-05T15.06.25.661,15.781,1.117,-0.256,-0.034
1580933185742,2020-02-05T15.06.25.742,15.862,1.142,-0.292,-0.033
1580933185821,2020-02-05T15.06.25.821,15.941,1.091,-0.319,-0.030
1580933185901,2020-02-05T15.06.25.901,16.021,1.034,-0.331,-0.035
1580933185981,2020-02-05T15.06.25.981,16.101,0.990,-0.332,-0.035
1580933186061,2020-02-05T15.06.26.061,16.181,1.292,-0.383,-0.050
1580933186140,2020-02-05T15.06.26.140,16.260,0.975,-0.261,-0.007
1580933186219,2020-02-05T15.06.26.219,16.339,1.004,-0.265,-0.056
