epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1582745838329,2020-02-26T14.37.18.329,22.321,0.044,-1.031,0.022
1582745838410,2020-02-26T14.37.18.410,22.402,0.054,-1.032,0.021
1582745838489,2020-02-26T14.37.18.489,22.481,0.055,-1.033,0.022
1582745838568,2020-02-26T14.37.18.568,22.560,0.062,-1.031,0.021
1582745838649,2020-02-26T14.37.18.649,22.641,0.057,-1.031,0.023
1582745838728,2020-02-26T14.37.18.728,22.720,0.056,-1.031,0.024
1582745838808,2020-02-26T14.37.18.808,22.800,0.048,-1.052,0.025
1582745838887,2020-02-26T14.37.18.887,22.879,0.050,-1.020,0.025
1582745838966,2020-02-26T14.37.18.966,22.958,0.054,-1.025,0.023
1582745839047,2020-02-26T14.37.19.047,23.039,0.071,-1.037,0.014
1582745839126,2020-02-26T14.37.19.126,23.118,0.082,-1.026,0.021
1582745839207,2020-02-26T14.37.19.207,23.199,0.085,-1.030,0.024
1582745839286,2020-02-26T14.37.19.286,23.278,0.078,-1.033,0.022
1582745839366,2020-02-26T14.37.19.366,23.358,0.070,-1.041,0.020
1582745839445,2020-02-26T14.37.19.445,23.437,0.073,-1.040,0.018
1582745839525,2020-02-26T14.37.19.525,23.517,0.083,-1.040,0.018
1582745839605,2020-02-26T14.37.19.605,23.597,0.087,-1.043,0.013
1582745839684,2020-02-26T14.37.19.684,23.676,0.118,-1.080,0.011
1582745839765,2020-02-26T14.37.19.765,23.757,0.105,-1.088,0.017
1582745839844,2020-02-26T14.37.19.844,23.836,0.124,-1.099,0.016
1582745839923,2020-02-26T14.37.19.923,23.915,0.131,-1.077,0.007
1582745840004,2020-02-26T14.37.20.004,23.996,0.117,-1.051,-0.005
1582745840083,2020-02-26T14.37.20.083,24.075,0.103,-1.030,-0.007
1582745840163,2020-02-26T14.37.20.163,24.155,0.119,-1.036,-0.010
1582745840242,2020-02-26T14.37.20.242,24.234,0.134,-1.041,-0.009
1582745840321,2020-02-26T14.37.20.321,24.313,0.131,-1.039,0.000
1582745840402,2020-02-26T14.37.20.402,24.394,0.128,-1.040,0.006
1582745840481,2020-02-26T14.37.20.481,24.473,0.128,-1.034,0.012
1582745840562,2020-02-26T14.37.20.562,24.554,0.100,-1.028,0.011
1582745840641,2020-02-26T14.37.20.641,24.633,0.134,-1.061,0.012
1582745840721,2020-02-26T14.37.20.721,24.713,0.179,-1.067,0.007
1582745840800,2020-02-26T14.37.20.800,24.792,0.211,-1.069,0.004
1582745840880,2020-02-26T14.37.20.880,24.872,0.244,-1.078,-0.004
1582745840960,2020-02-26T14.37.20.960,24.952,0.235,-1.083,-0.018
1582745841039,2020-02-26T14.37.21.039,25.031,0.192,-1.070,-0.042
1582745841120,2020-02-26T14.37.21.120,25.112,0.188,-1.036,-0.030
1582745841199,2020-02-26T14.37.21.199,25.191,0.174,-0.964,0.002
1582745841278,2020-02-26T14.37.21.278,25.270,0.107,-0.802,0.005
1582745841359,2020-02-26T14.37.21.359,25.351,0.107,-0.719,0.008
1582745841438,2020-02-26T14.37.21.438,25.430,0.235,-0.866,-0.000
1582745841518,2020-02-26T14.37.21.518,25.510,0.262,-1.074,-0.035
1582745841597,2020-02-26T14.37.21.597,25.589,0.119,-1.100,-0.040
1582745841678,2020-02-26T14.37.21.678,25.670,0.064,-1.034,-0.000
1582745841757,2020-02-26T14.37.21.757,25.749,0.100,-1.024,0.021
1582745841836,2020-02-26T14.37.21.836,25.828,0.087,-1.036,0.015
1582745841917,2020-02-26T14.37.21.917,25.909,0.087,-1.050,0.000
1582745841996,2020-02-26T14.37.21.996,25.988,0.079,-1.052,-0.002
1582745842076,2020-02-26T14.37.22.076,26.068,0.075,-1.034,0.008
1582745842155,2020-02-26T14.37.22.155,26.147,0.078,-1.012,0.023
1582745842235,2020-02-26T14.37.22.235,26.227,0.071,-1.020,0.026
1582745842315,2020-02-26T14.37.22.315,26.307,0.075,-1.035,0.014
1582745842394,2020-02-26T14.37.22.394,26.386,0.166,-0.975,0.009
1582745842475,2020-02-26T14.37.22.475,26.467,0.202,-0.833,0.018
1582745842554,2020-02-26T14.37.22.554,26.546,0.082,-0.725,0.011
1582745842633,2020-02-26T14.37.22.633,26.625,-0.083,-0.786,0.008
