epoc (ms),timestamp (-04:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572455420946,2019-10-30T13.10.20.946,20.126953125,0.916015625,-0.41162109375,0.50439453125
1572455421026,2019-10-30T13.10.21.026,20.2060546875,0.96142578125,-0.3974609375,0.51513671875
1572455421105,2019-10-30T13.10.21.105,20.28515625,0.80126953125,-0.3212890625,0.4521484375
1572455421185,2019-10-30T13.10.21.185,20.36572265625,0.52978515625,-0.22705078125,0.337890625
1572455421264,2019-10-30T13.10.21.264,20.44482421875,0.322265625,-0.2099609375,0.22119140625
1572455421343,2019-10-30T13.10.21.343,20.52392578125,0.3544921875,-0.26025390625,0.1953125
1572455421424,2019-10-30T13.10.21.424,20.6044921875,0.56982421875,-0.32470703125,0.31787109375
1572455421503,2019-10-30T13.10.21.503,20.68359375,0.89990234375,-0.41455078125,0.4892578125
1572455421582,2019-10-30T13.10.21.582,20.7626953125,0.83837890625,-0.3564453125,0.45068359375
1572455421663,2019-10-30T13.10.21.663,20.84326171875,0.755859375,-0.33203125,0.42236328125
1572455421742,2019-10-30T13.10.21.742,20.92236328125,0.83251953125,-0.3896484375,0.458984375
1572455421821,2019-10-30T13.10.21.821,21.00146484375,0.82666015625,-0.39892578125,0.4228515625
1572455421900,2019-10-30T13.10.21.900,21.08056640625,0.78466796875,-0.38037109375,0.41015625
1572455421981,2019-10-30T13.10.21.981,21.1611328125,0.751953125,-0.31640625,0.41162109375
1572455422060,2019-10-30T13.10.22.060,21.240234375,0.6328125,-0.3037109375,0.3544921875
1572455422139,2019-10-30T13.10.22.139,21.3193359375,0.49755859375,-0.33935546875,0.2822265625
1572455422219,2019-10-30T13.10.22.219,21.39990234375,0.4853515625,-0.39453125,0.28515625
1572455422298,2019-10-30T13.10.22.298,21.47900390625,0.6025390625,-0.419921875,0.341796875
1572455422378,2019-10-30T13.10.22.378,21.55810546875,0.73046875,-0.40087890625,0.38525390625
1572455422458,2019-10-30T13.10.22.458,21.638671875,0.7314453125,-0.38037109375,0.392578125
1572455422537,2019-10-30T13.10.22.537,21.7177734375,0.658203125,-0.443359375,0.36279296875
1572455422616,2019-10-30T13.10.22.616,21.796875,0.697265625,-0.4853515625,0.38916015625
